names,scores,distances,rect
MAG2017_DI250517240532-183,"[16.94093, 18.979153, 21.524988, 30.50764, 38.792084, 16.604246, 37.496704]","[114.0175425099138, 82.46211251235322, 50.0, 10.0, 90.13878188659973, 28.284271247461902, 38.07886552931954]","[(274, 49, 94, 294), (732, 217, 107, 106), (567, 383, 230, 151), (862, 229, 553, 302), (309, 260, 133, 176), (340, 545, 150, 155), (472, 560, 318, 131)]"
OTT2017_CG051017160833-223,"[21.587812, 18.669449, 58.014626, 212.64748, 43.277473, 11.843075, 21.85186]","[46.09772228646444, 28.284271247461902, 50.0, 68.00735254367721, 63.63961030678928, 31.622776601683793, 14.142135623730951]","[(364, 159, 64, 274), (722, 267, 87, 86), (657, 413, 230, 151), (802, 189, 156, 302), (339, 350, 133, 166), (330, 535, 150, 155), (512, 530, 308, 121)]"
MAG2017_AS110517270538-183,"[7.2995744, 19.177498, 212.642, 230.34776, 43.96289, 12.681255, 69.255424]","[35.0, 50.99019513592785, 32.01562118716424, 44.721359549995796, 50.0, 61.032778078668514, 31.622776601683793]","[(344, 169, 94, 284), (732, 237, 87, 86), (637, 363, 230, 161), (812, 209, 337, 302), (349, 340, 123, 156), (400, 475, 160, 155), (532, 530, 308, 121)]"
LUG2016_EG070716290735-302,"[13.886393, 19.006483, 165.55666, 240.5356, 41.160294, 13.432394, 17.94098]","[15.811388300841896, 105.11898020814318, 29.154759474226502, 50.0, 76.48529270389177, 36.05551275463989, 65.0]","[(314, 129, 64, 264), (662, 317, 137, 136), (647, 373, 240, 161), (812, 199, 89, 302), (309, 330, 133, 186), (340, 495, 150, 155), (532, 480, 318, 121)]"
MAG2016_TY180516250429-286,"[15.0058365, 18.966581, 206.15773, 268.87976, 31.441444, 11.650056, 31.475029]","[55.90169943749474, 87.32124598286491, 70.71067811865476, 51.478150704935004, 31.622776601683793, 44.721359549995796, 41.23105625617661]","[(354, 169, 64, 254), (682, 337, 127, 116), (567, 433, 230, 151), (902, 209, 500, 312), (409, 310, 123, 156), (340, 565, 150, 155), (512, 580, 308, 121)]"
GIU2018_PE270618230431-080,"[3.6138408, 19.182392, 172.78001, 217.96619, 33.585842, 14.398009, 37.67883]","[51.478150704935004, 50.24937810560445, 50.99019513592785, 15.0, 20.615528128088304, 10.0, 41.23105625617661]","[(374, 149, 64, 264), (742, 237, 97, 86), (627, 333, 230, 151), (842, 229, 367, 302), (399, 300, 123, 166), (350, 525, 150, 155), (542, 530, 308, 121)]"
LUG2016_CM170616090940-303,"[21.780401, 18.769423, 113.44031, 152.55869, 42.018517, 15.925472, 19.709656]","[56.568542494923804, 47.43416490252569, 92.19544457292888, 33.54101966249684, 72.11102550927978, 50.99019513592785, 55.90169943749474]","[(364, 159, 54, 254), (702, 277, 97, 96), (557, 323, 230, 171), (872, 199, 273, 302), (329, 270, 143, 176), (410, 535, 150, 155), (542, 490, 338, 121)]"
NOV2018_SA141118210339-144,"[16.323236, 18.991402, 6.971423, 130.65291, 38.491528, 19.28935, 50.137558]","[58.52349955359813, 47.43416490252569, 31.622776601683793, 50.99019513592785, 81.39410298049853, 41.23105625617661, 102.59142264341595]","[(284, 149, 84, 274), (712, 287, 117, 116), (627, 353, 230, 151), (902, 239, 161, 302), (339, 250, 153, 176), (400, 515, 150, 155), (442, 470, 328, 131)]"
MAR2016_BC240316160735-265,"[22.357841, 11.702272, 10.362846, 114.21369, 20.514767, 13.781416, 17.604637]","[0.0, 21.213203435596427, 41.23105625617661, 29.154759474226502, 20.0, 50.99019513592785, 41.23105625617661]","[(324, 119, 54, 254), (732, 277, 97, 96), (657, 393, 230, 151), (832, 219, 218, 312), (379, 280, 123, 156), (370, 475, 150, 155), (462, 550, 308, 121)]"
GEN2016_GA290116191029-255,"[24.376795, 19.051725, 121.783394, 220.42606, 108.52257, 14.603455, 37.685978]","[50.0, 64.03124237432849, 47.43416490252569, 50.0, 51.478150704935004, 10.0, 56.568542494923804]","[(324, 69, 54, 254), (792, 247, 87, 86), (577, 403, 240, 161), (902, 229, 239, 302), (339, 330, 133, 166), (350, 525, 150, 155), (542, 500, 308, 121)]"
MAG2016_TS200516010340-291,"[12.305917, 19.170694, 68.21174, 211.52374, 43.257286, 10.407049, 54.879227]","[22.360679774997898, 44.721359549995796, 33.54101966249684, 54.08326913195984, 35.35533905932738, 64.03124237432849, 42.42640687119285]","[(314, 139, 54, 254), (702, 267, 87, 86), (587, 403, 230, 161), (902, 199, 297, 302), (349, 310, 133, 166), (410, 485, 150, 155), (532, 570, 308, 121)]"
OTT2017_BM261017100335-218,"[179.03674, 19.160887, 154.77423, 155.0971, 40.871128, 16.039627, 88.30356]","[50.0, 36.05551275463989, 22.360679774997898, 90.13878188659973, 36.05551275463989, 40.311288741492746, 50.99019513592785]","[(284, 149, 54, 254), (772, 307, 87, 86), (597, 373, 230, 151), (902, 159, 452, 332), (359, 270, 123, 156), (360, 485, 160, 155), (552, 530, 308, 121)]"
MAG2018_LS150518080638-084,"[21.94875, 18.95281, 170.15182, 77.33346, 33.738865, 20.706453, 81.17595]","[53.85164807134504, 30.0, 44.721359549995796, 10.0, 53.85164807134504, 71.58910531638176, 64.03124237432849]","[(374, 139, 54, 254), (742, 257, 87, 86), (577, 403, 230, 151), (862, 229, 295, 302), (399, 250, 123, 156), (390, 465, 150, 165), (552, 500, 308, 121)]"
GEN2018_EE030118020632-003,"[13.669367, 18.979483, 132.24275, 210.81155, 55.57228, 17.16752, 36.022156]","[50.99019513592785, 79.05694150420949, 58.52349955359813, 69.46221994724903, 58.309518948453004, 56.568542494923804, 72.11102550927978]","[(314, 169, 54, 254), (732, 227, 117, 116), (637, 333, 230, 161), (892, 169, 426, 302), (329, 270, 123, 156), (400, 565, 150, 155), (542, 480, 308, 121)]"
NOV2017_TG291117260342-225,"[19.392057, 18.937967, 145.99208, 215.75728, 39.31198, 12.067488, 24.792204]","[10.0, 55.90169943749474, 20.0, 55.90169943749474, 36.05551275463989, 50.99019513592785, 64.03124237432849]","[(324, 129, 54, 254), (692, 307, 97, 106), (617, 403, 230, 151), (802, 239, 275, 302), (349, 280, 123, 156), (350, 475, 150, 155), (462, 490, 308, 121)]"
MAR2018_CC060318300429-035,"[2.43959, 19.195305, 230.03941, 136.41333, 36.75024, 14.666859, 39.853912]","[14.142135623730951, 44.721359549995796, 31.622776601683793, 76.32168761236873, 55.0, 109.65856099730654, 50.24937810560445]","[(314, 109, 54, 254), (722, 327, 87, 86), (587, 393, 230, 151), (892, 169, 265, 312), (329, 300, 133, 156), (290, 465, 170, 185), (502, 590, 318, 121)]"
SET2017_SC280917100430-212,"[22.849771, 8.9298, 26.639183, 146.64406, 48.07036, 24.193668, 40.9058]","[79.05694150420949, 39.05124837953327, 31.622776601683793, 42.720018726587654, 35.35533905932738, 7.0710678118654755, 58.309518948453004]","[(304, 79, 104, 304), (792, 327, 127, 116), (587, 393, 230, 151), (822, 249, 174, 312), (359, 280, 133, 166), (360, 525, 160, 165), (452, 570, 308, 121)]"
SET2017_TF200917061131-206,"[14.003744, 19.118721, 140.7723, 133.67314, 38.35973, 12.656892, 68.986275]","[49.49747468305833, 52.20153254455275, 56.568542494923804, 11.180339887498949, 51.478150704935004, 60.207972893961475, 73.824115301167]","[(364, 169, 64, 284), (692, 277, 87, 96), (577, 343, 230, 151), (872, 229, 185, 312), (339, 330, 133, 166), (320, 545, 190, 185), (542, 480, 318, 131)]"
GIU2017_RF010617010651-188,"[18.533373, 18.954647, 116.49807, 9.656784, 33.018494, 11.419549, 19.403744]","[20.0, 85.58621384311844, 36.05551275463989, 74.33034373659252, 51.478150704935004, 56.568542494923804, 39.05124837953327]","[(354, 129, 74, 274), (672, 287, 117, 106), (647, 363, 230, 151), (892, 189, 284, 362), (359, 260, 133, 166), (320, 565, 150, 155), (542, 520, 328, 131)]"
MAR2016_AC170316141045-280,"[22.342712, 19.229235, 23.898026, 152.27364, 32.05693, 23.019154, 28.197216]","[55.90169943749474, 55.90169943749474, 36.05551275463989, 33.54101966249684, 42.720018726587654, 70.71067811865476, 50.24937810560445]","[(274, 139, 64, 274), (722, 337, 97, 86), (597, 353, 230, 151), (872, 259, 247, 302), (369, 260, 133, 156), (410, 575, 150, 155), (462, 550, 328, 131)]"
MAR2016_RA310316190437-271,"[31.820423, 19.000143, 232.66658, 258.8039, 36.415276, 13.313757, 22.897764]","[50.99019513592785, 25.0, 11.180339887498949, 81.39410298049853, 26.92582403567252, 58.309518948453004, 53.85164807134504]","[(314, 69, 54, 254), (742, 317, 87, 96), (607, 393, 230, 161), (802, 179, 182, 322), (379, 280, 143, 166), (390, 475, 150, 155), (482, 490, 308, 121)]"
MAR2018_SF210318200241-043,"[26.397913, 19.113602, 92.64709, 203.4273, 29.739904, 15.78564, 41.607327]","[81.39410298049853, 61.032778078668514, 72.11102550927978, 28.284271247461902, 25.495097567963924, 41.23105625617661, 58.309518948453004]","[(254, 119, 74, 284), (782, 237, 97, 86), (557, 343, 230, 151), (872, 209, 894, 302), (369, 320, 153, 186), (320, 515, 150, 155), (452, 510, 308, 121)]"
GIU2018_GA010618040940-065,"[1199.6707, 19.079378, 75.473366, 132.05981, 45.529373, 18.58965, 33.24881]","[14.142135623730951, 21.213203435596427, 36.05551275463989, 22.360679774997898, 42.42640687119285, 20.615528128088304, 46.09772228646444]","[(314, 109, 54, 254), (762, 307, 97, 96), (647, 363, 230, 151), (832, 239, 127, 302), (349, 270, 123, 156), (350, 535, 170, 185), (472, 510, 308, 131)]"
MAG2017_BT250517100333-185,"[22.138268, 18.901077, 64.46791, 176.74757, 53.30964, 17.988588, 35.16864]","[50.0, 63.63961030678928, 45.27692569068709, 0.0, 80.62257748298549, 50.0, 56.568542494923804]","[(324, 169, 54, 254), (702, 247, 97, 96), (667, 383, 240, 161), (852, 229, 198, 302), (429, 240, 143, 176), (400, 495, 150, 155), (462, 500, 308, 121)]"
LUG2018_CM040718030642-098,"[18.889553, 19.01782, 36.86741, 48.714764, 39.94291, 11.392829, 31.287378]","[14.142135623730951, 26.92582403567252, 50.0, 32.01562118716424, 20.0, 33.54101966249684, 61.032778078668514]","[(314, 109, 54, 254), (732, 267, 87, 96), (577, 413, 230, 151), (882, 209, 301, 312), (359, 300, 123, 156), (350, 495, 160, 155), (472, 490, 318, 121)]"
NOV2018_MM201118110637-131,"[33.982018, 18.907318, 86.6322, 268.94766, 45.578167, 14.279805, 17.784246]","[67.08203932499369, 47.43416490252569, 28.284271247461902, 14.142135623730951, 92.19544457292888, 58.52349955359813, 36.05551275463989]","[(294, 59, 54, 254), (702, 277, 97, 96), (637, 403, 230, 151), (862, 239, 133, 302), (319, 250, 143, 176), (340, 475, 150, 165), (522, 510, 308, 121)]"
SET2018_MA110918081029-123,"[17.998743, 18.900406, 56.738804, 194.67668, 30.69786, 19.375746, 26.147623]","[44.721359549995796, 44.721359549995796, 53.85164807134504, 47.16990566028302, 41.23105625617661, 58.309518948453004, 22.360679774997898]","[(304, 79, 54, 254), (712, 277, 107, 106), (667, 403, 230, 151), (902, 259, 215, 312), (369, 260, 123, 156), (330, 575, 150, 155), (482, 550, 308, 121)]"
OTT2018_PR301018010434-141,"[3.940208, 19.045572, 33.18567, 9.8651705, 39.84533, 13.348337, 27.196318]","[20.0, 45.27692569068709, 36.05551275463989, 31.622776601683793, 30.0, 65.19202405202648, 119.26860441876563]","[(304, 119, 54, 254), (752, 247, 97, 96), (637, 413, 230, 151), (842, 259, 311, 302), (349, 300, 123, 156), (300, 535, 160, 165), (412, 480, 328, 131)]"
